student_id,student_name,subjects,skills,interests,target_stream_id,target_broad_pathway,archetype
STU0417,Student_417,Economics;Environmental Science,Research;Data Interpretation;Project Management,Environmental Studies & Sustainability;Agriculture & Forestry;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0418,Student_418,Biology;Chemistry;Agriculture;Environmental Science,Project Management;Observation,Public Health;Renewable Energy;Environmental Studies & Sustainability;Science & Research;Artificial Intelligence & Data,S09,Other,Agriculture & Environmental Sciences
STU0419,Student_419,Agriculture;Environmental Science;Biology,Project Management;Observation;Data Interpretation,Agriculture & Forestry;Environmental Studies & Sustainability;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0420,Student_420,Environmental Science;Biology;Chemistry,Research;Project Management;Observation;Risk Assessment,Agriculture & Forestry;Environmental Studies & Sustainability;Public Health;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0421,Student_421,Biology;Agriculture;Environmental Science,Project Management;Observation,Public Health;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0422,Student_422,Environmental Science;Economics;Chemistry,Project Management;Research;Risk Assessment;Data Interpretation,Public Health;Science & Research;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0423,Student_423,Environmental Science;Agriculture;Economics;Biology,Data Interpretation;Observation;Risk Assessment;Research,Agriculture & Forestry;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0424,Student_424,Agriculture;Biology;Economics,Data Interpretation;Risk Assessment;Project Management,Science & Research;Agriculture & Forestry;Environmental Studies & Sustainability;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0425,Student_425,Agriculture;Economics;Biology,Observation;Research,Public Health;Science & Research;Agriculture & Forestry;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0426,Student_426,Chemistry;Agriculture,Data Interpretation;Research;Project Management,Public Health;Science & Research;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0427,Student_427,Economics;Environmental Science;Biology,Observation;Risk Assessment;Data Interpretation;Project Management,Renewable Energy;Science & Research;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0428,Student_428,Agriculture;Chemistry;Biology;Economics,Observation;Risk Assessment;Data Interpretation;Research,Renewable Energy;Environmental Studies & Sustainability;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0429,Student_429,Chemistry;Agriculture;Environmental Science;Biology,Project Management;Observation;Risk Assessment,Science & Research;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0430,Student_430,Environmental Science;Biology;Economics;Chemistry,Risk Assessment;Research,Environmental Studies & Sustainability;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0431,Student_431,Environmental Science;Biology;Agriculture,Data Interpretation;Risk Assessment;Observation;Research,Science & Research;Public Health;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0432,Student_432,Chemistry;Environmental Science;Economics;Agriculture,Project Management;Research,Agriculture & Forestry;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0433,Student_433,Environmental Science;Economics;Biology,Research;Project Management;Observation,Renewable Energy;Science & Research;Agriculture & Forestry;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0434,Student_434,Agriculture;Economics;Chemistry;Environmental Science,Research;Observation,Renewable Energy;Agriculture & Forestry;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0435,Student_435,Biology;Environmental Science;Agriculture;Economics,Research;Project Management;Observation;Risk Assessment,Public Health;Science & Research;Renewable Energy;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0436,Student_436,Chemistry;Environmental Science,Project Management;Risk Assessment;Data Interpretation,Renewable Energy;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0437,Student_437,Environmental Science;Economics;Agriculture,Observation;Risk Assessment;Project Management,Renewable Energy;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0438,Student_438,Agriculture;Environmental Science;Chemistry;Biology,Data Interpretation;Risk Assessment,Science & Research;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0439,Student_439,Chemistry;Biology,Risk Assessment;Observation;Data Interpretation;Project Management,Agriculture & Forestry;Public Health;Environmental Studies & Sustainability;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0440,Student_440,Economics;Chemistry;Biology,Observation;Research;Risk Assessment;Data Interpretation,Agriculture & Forestry;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0441,Student_441,Chemistry;Biology;Economics,Observation;Research;Risk Assessment,Agriculture & Forestry;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0442,Student_442,Economics;Environmental Science,Risk Assessment;Project Management,Renewable Energy;Agriculture & Forestry;Environmental Studies & Sustainability;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0443,Student_443,Agriculture;Biology;Environmental Science;Economics,Observation;Project Management,Environmental Studies & Sustainability;Agriculture & Forestry;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0444,Student_444,Economics;Environmental Science;Chemistry;Biology,Observation;Research;Risk Assessment;Project Management,Science & Research;Public Health;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0445,Student_445,Biology;Chemistry,Data Interpretation;Research;Observation,Science & Research;Public Health;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0446,Student_446,Chemistry;Economics;Biology,Observation;Risk Assessment,Science & Research;Public Health;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0447,Student_447,Agriculture;Economics;Chemistry,Project Management;Data Interpretation;Risk Assessment,Public Health;Science & Research;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0448,Student_448,Agriculture;Environmental Science,Observation;Data Interpretation;Research;Project Management,Environmental Studies & Sustainability;Public Health;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0449,Student_449,Economics;Environmental Science,Risk Assessment;Data Interpretation;Observation;Project Management,Renewable Energy;Public Health;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0450,Student_450,Agriculture;Biology,Risk Assessment;Research;Observation,Renewable Energy;Public Health;Agriculture & Forestry;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0451,Student_451,Legal Studies;Economics;History;English Language & Literature,Critical Evaluation;Contract Negotiation,Government & Public Service;Human Rights & Advocacy;Public Policy & Governance;International Relations & Diplomacy,S10,Other,Legal & Public Administration
STU0452,Student_452,Economics;English Language & Literature;Political Science;Legal Studies,Compliance & Ethics;Negotiation;Contract Negotiation;Critical Evaluation,Public Policy & Governance;Law;Government & Public Service;Journalism & Mass Media,S10,Other,Legal & Public Administration
STU0453,Student_453,English Language & Literature;Economics;Legal Studies;Political Science,Contract Negotiation;Negotiation,Law;Public Policy & Governance;Human Rights & Advocacy;Government & Public Service,S10,Other,Legal & Public Administration
STU0454,Student_454,Economics;History,Rhetoric;Compliance & Ethics;Contract Negotiation,Human Rights & Advocacy;International Relations & Diplomacy;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0455,Student_455,Political Science;History;Economics;English Language & Literature,Critical Evaluation;Rhetoric,Public Policy & Governance;Government & Public Service,S10,Other,Legal & Public Administration
STU0456,Student_456,English Language & Literature;Economics;History,Rhetoric;Contract Negotiation;Critical Evaluation;Negotiation,International Relations & Diplomacy;Law;Government & Public Service,S10,Other,Legal & Public Administration
STU0457,Student_457,Political Science;History;Legal Studies,Contract Negotiation;Critical Evaluation;Compliance & Ethics,International Relations & Diplomacy;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0458,Student_458,Legal Studies;History;English Language & Literature,Contract Negotiation;Rhetoric,Human Rights & Advocacy;Government & Public Service;Law;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0459,Student_459,Political Science;History;Legal Studies,Rhetoric;Contract Negotiation;Compliance & Ethics,Public Policy & Governance;Law;International Relations & Diplomacy,S10,Other,Legal & Public Administration
STU0460,Student_460,Political Science;History;Economics,Compliance & Ethics;Contract Negotiation;Negotiation;Rhetoric,Law;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0461,Student_461,Economics;Legal Studies,Rhetoric;Contract Negotiation;Compliance & Ethics,International Relations & Diplomacy;Law;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0462,Student_462,History;Legal Studies,Compliance & Ethics;Contract Negotiation,Public Policy & Governance;Human Rights & Advocacy;Law;Government & Public Service,S10,Other,Legal & Public Administration
STU0463,Student_463,Legal Studies;History;Economics;English Language & Literature,Contract Negotiation;Rhetoric;Critical Evaluation,International Relations & Diplomacy;Law;Government & Public Service,S10,Other,Legal & Public Administration
STU0464,Student_464,Political Science;History;English Language & Literature;Legal Studies,Negotiation;Rhetoric;Compliance & Ethics,International Relations & Diplomacy;Human Rights & Advocacy;Government & Public Service,S10,Other,Legal & Public Administration
STU0465,Student_465,Legal Studies;Economics,Critical Evaluation;Rhetoric,Law;Government & Public Service;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0466,Student_466,English Language & Literature;History;Political Science;Economics,Negotiation;Rhetoric;Compliance & Ethics;Critical Evaluation,Law;Government & Public Service;International Relations & Diplomacy;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0467,Student_467,English Language & Literature;Political Science;Legal Studies;History,Compliance & Ethics;Contract Negotiation;Negotiation;Critical Evaluation,Public Policy & Governance;Human Rights & Advocacy;International Relations & Diplomacy,S10,Other,Legal & Public Administration
STU0468,Student_468,Legal Studies;History,Critical Evaluation;Compliance & Ethics,Public Policy & Governance;Human Rights & Advocacy;International Relations & Diplomacy,S10,Other,Legal & Public Administration
STU0469,Student_469,English Language & Literature;Legal Studies,Contract Negotiation;Rhetoric;Negotiation;Compliance & Ethics,Government & Public Service;International Relations & Diplomacy,S10,Other,Legal & Public Administration
STU0470,Student_470,English Language & Literature;Economics,Rhetoric;Contract Negotiation;Compliance & Ethics;Negotiation,Government & Public Service;Human Rights & Advocacy,S10,Other,Legal & Public Administration
STU0471,Student_471,Legal Studies;English Language & Literature,Rhetoric;Critical Evaluation,Human Rights & Advocacy;Law;Public Policy & Governance;Government & Public Service,S10,Other,Legal & Public Administration
STU0472,Student_472,Legal Studies;English Language & Literature;Political Science,Critical Evaluation;Rhetoric,Law;Public Policy & Governance;International Relations & Diplomacy;Human Rights & Advocacy,S10,Other,Legal & Public Administration
STU0473,Student_473,Economics;History;Political Science;English Language & Literature,Negotiation;Compliance & Ethics,Human Rights & Advocacy;International Relations & Diplomacy;Government & Public Service,S10,Other,Legal & Public Administration
STU0474,Student_474,History;Legal Studies;Economics;English Language & Literature,Compliance & Ethics;Critical Evaluation;Rhetoric,Human Rights & Advocacy;Law;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0475,Student_475,Economics;History,Rhetoric;Contract Negotiation,Law;Public Policy & Governance;Government & Public Service;Human Rights & Advocacy,S10,Other,Legal & Public Administration
STU0476,Student_476,English Language & Literature;Economics;History;Legal Studies,Negotiation;Critical Evaluation;Rhetoric,Public Policy & Governance;Government & Public Service;International Relations & Diplomacy,S10,Other,Legal & Public Administration
STU0477,Student_477,Political Science;Economics,Rhetoric;Compliance & Ethics;Contract Negotiation,Law;Public Policy & Governance;Human Rights & Advocacy;Government & Public Service,S10,Other,Legal & Public Administration
STU0478,Student_478,English Language & Literature;Economics,Compliance & Ethics;Critical Evaluation,International Relations & Diplomacy;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0479,Student_479,English Language & Literature;History;Legal Studies,Negotiation;Critical Evaluation;Contract Negotiation;Rhetoric,International Relations & Diplomacy;Government & Public Service;Human Rights & Advocacy,S10,Other,Legal & Public Administration
STU0480,Student_480,Economics;History;Legal Studies;English Language & Literature,Compliance & Ethics;Critical Evaluation;Contract Negotiation,Human Rights & Advocacy;Law;International Relations & Diplomacy,S10,Other,Legal & Public Administration
STU0481,Student_481,Economics;History;Political Science;Legal Studies,Compliance & Ethics;Rhetoric,Public Policy & Governance;Government & Public Service,S10,Other,Legal & Public Administration
STU0482,Student_482,Economics;History;English Language & Literature;Legal Studies,Contract Negotiation;Rhetoric;Negotiation;Compliance & Ethics,International Relations & Diplomacy;Government & Public Service,S10,Other,Legal & Public Administration
STU0483,Student_483,History;Economics;Legal Studies,Rhetoric;Contract Negotiation;Critical Evaluation,International Relations & Diplomacy;Human Rights & Advocacy;Law,S10,Other,Legal & Public Administration
STU0484,Student_484,Legal Studies;History;English Language & Literature;Economics,Contract Negotiation;Critical Evaluation,Law;Public Policy & Governance;Human Rights & Advocacy;International Relations & Diplomacy,S10,Other,Legal & Public Administration
STU0485,Student_485,Economics;History;Political Science,Contract Negotiation;Rhetoric;Compliance & Ethics,Law;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0486,Student_486,English Language & Literature;History;Legal Studies;Political Science,Negotiation;Critical Evaluation,Public Policy & Governance;Law;International Relations & Diplomacy;Government & Public Service,S10,Other,Legal & Public Administration
STU0487,Student_487,English Language & Literature;Economics;Legal Studies;Political Science,Negotiation;Compliance & Ethics,International Relations & Diplomacy;Human Rights & Advocacy;Law,S10,Other,Legal & Public Administration
STU0488,Student_488,English Language & Literature;Economics,Critical Evaluation;Contract Negotiation,Government & Public Service;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0489,Student_489,History;Political Science;Economics;English Language & Literature,Rhetoric;Contract Negotiation;Negotiation,Government & Public Service;Human Rights & Advocacy;International Relations & Diplomacy,S10,Other,Legal & Public Administration
STU0490,Student_490,History;English Language & Literature,Compliance & Ethics;Contract Negotiation,Human Rights & Advocacy;International Relations & Diplomacy;Public Policy & Governance;Law,S10,Other,Legal & Public Administration
STU0491,Student_491,Political Science;Economics;History;English Language & Literature,Negotiation;Contract Negotiation;Critical Evaluation,Law;International Relations & Diplomacy;Government & Public Service;Public Health,S10,Other,Legal & Public Administration
STU0492,Student_492,History;Political Science,Contract Negotiation;Compliance & Ethics;Rhetoric;Critical Evaluation,Law;International Relations & Diplomacy;Government & Public Service,S10,Other,Legal & Public Administration
STU0493,Student_493,Legal Studies;Economics;English Language & Literature;History,Critical Evaluation;Negotiation,Law;Public Policy & Governance;Government & Public Service;Human Rights & Advocacy,S10,Other,Legal & Public Administration
STU0494,Student_494,History;English Language & Literature,Contract Negotiation;Compliance & Ethics;Rhetoric;Critical Evaluation,Human Rights & Advocacy;Law;Public Policy & Governance,S10,Other,Legal & Public Administration
STU0495,Student_495,Political Science;English Language & Literature,Rhetoric;Critical Evaluation;Compliance & Ethics,International Relations & Diplomacy;Government & Public Service;Law,S10,Other,Legal & Public Administration
STU0496,Student_496,English Language & Literature;Political Science,Compliance & Ethics;Rhetoric,Government & Public Service;Human Rights & Advocacy;Law;International Relations & Diplomacy;Physiotherapy,S10,Other,Legal & Public Administration
STU0497,Student_497,Political Science;Legal Studies;English Language & Literature,Critical Evaluation;Contract Negotiation,Public Policy & Governance;Human Rights & Advocacy;International Relations & Diplomacy,S10,Other,Legal & Public Administration
STU0498,Student_498,English Language & Literature;Economics;Political Science;Legal Studies,Compliance & Ethics;Negotiation;Rhetoric;Critical Evaluation,Government & Public Service;Law;Human Rights & Advocacy,S10,Other,Legal & Public Administration
STU0499,Student_499,History;English Language & Literature;Legal Studies,Rhetoric;Contract Negotiation;Critical Evaluation,Human Rights & Advocacy;Law;Public Policy & Governance;International Relations & Diplomacy,S10,Other,Legal & Public Administration
STU0500,Student_500,English Language & Literature;Political Science,Contract Negotiation;Critical Evaluation;Rhetoric;Negotiation,Government & Public Service;Law,S10,Other,Legal & Public Administration
STU0501,Student_501,Chemistry;Biology;Medical Diagnostics,Diagnostic Acumen;Empathy;Active Listening;Customer Relations,Nursing & Patient Care;Physiotherapy,S11,Other,Paramedical & Allied Health
STU0502,Student_502,Community Health;Biology;Chemistry,Diagnostic Acumen;Active Listening,Nursing & Patient Care;Nutrition & Dietetics,S11,Other,Paramedical & Allied Health
STU0503,Student_503,Nutrition & Dietetics;Chemistry;Community Health;Biology,Diagnostic Acumen;Teamwork;Customer Relations;Active Listening,Public Health;Nursing & Patient Care;Nutrition & Dietetics,S11,Other,Paramedical & Allied Health
STU0504,Student_504,Chemistry;Biology;Medical Diagnostics;Community Health,Customer Relations;Diagnostic Acumen,Public Health;Nutrition & Dietetics,S11,Other,Paramedical & Allied Health
STU0505,Student_505,Medical Diagnostics;Chemistry,Diagnostic Acumen;Empathy,Public Health;Physiotherapy,S11,Other,Paramedical & Allied Health
STU0506,Student_506,Community Health;Biology;Nutrition & Dietetics;Medical Diagnostics,Customer Relations;Empathy;Diagnostic Acumen;Teamwork,Physiotherapy;Nursing & Patient Care;Public Health,S11,Other,Paramedical & Allied Health
STU0507,Student_507,Community Health;Chemistry;Medical Diagnostics,Empathy;Diagnostic Acumen,Nutrition & Dietetics;Nursing & Patient Care;Physiotherapy;Mental Health & Wellbeing,S11,Other,Paramedical & Allied Health
STU0508,Student_508,Biology;Nutrition & Dietetics,Empathy;Diagnostic Acumen;Customer Relations,Mental Health & Wellbeing;Physiotherapy,S11,Other,Paramedical & Allied Health
STU0509,Student_509,Chemistry;Nutrition & Dietetics;Community Health,Customer Relations;Active Listening;Empathy;Diagnostic Acumen,Nutrition & Dietetics;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0510,Student_510,Biology;Community Health;Chemistry;Medical Diagnostics,Diagnostic Acumen;Empathy;Teamwork,Nursing & Patient Care;Mental Health & Wellbeing;Physiotherapy;Nutrition & Dietetics,S11,Other,Paramedical & Allied Health
STU0511,Student_511,Medical Diagnostics;Chemistry;Nutrition & Dietetics;Biology,Empathy;Diagnostic Acumen;Active Listening;Teamwork,Public Health;Nutrition & Dietetics,S11,Other,Paramedical & Allied Health
STU0512,Student_512,Community Health;Nutrition & Dietetics,Empathy;Active Listening,Physiotherapy;Mental Health & Wellbeing;Public Health;Nutrition & Dietetics;Robotics & Automation,S11,Other,Paramedical & Allied Health
STU0513,Student_513,Medical Diagnostics;Biology,Diagnostic Acumen;Empathy,Public Health;Physiotherapy,S11,Other,Paramedical & Allied Health
STU0514,Student_514,Chemistry;Biology;Nutrition & Dietetics;Medical Diagnostics,Diagnostic Acumen;Empathy;Customer Relations;Active Listening,Nutrition & Dietetics;Public Health;Nursing & Patient Care;Government & Public Service,S11,Other,Paramedical & Allied Health
STU0515,Student_515,Chemistry;Medical Diagnostics,Empathy;Active Listening;Teamwork,Nutrition & Dietetics;Public Health,S11,Other,Paramedical & Allied Health
STU0516,Student_516,Chemistry;Community Health;Biology;Medical Diagnostics,Teamwork;Diagnostic Acumen;Empathy,Nutrition & Dietetics;Nursing & Patient Care;Mental Health & Wellbeing,S11,Other,Paramedical & Allied Health
STU0517,Student_517,Community Health;Chemistry,Teamwork;Empathy;Customer Relations,Mental Health & Wellbeing;Nutrition & Dietetics;Agriculture & Forestry,S11,Other,Paramedical & Allied Health
STU0518,Student_518,Medical Diagnostics;Community Health,Diagnostic Acumen;Active Listening;Customer Relations;Teamwork,Nutrition & Dietetics;Physiotherapy;Mental Health & Wellbeing,S11,Other,Paramedical & Allied Health
STU0519,Student_519,Biology;Medical Diagnostics;Nutrition & Dietetics;Community Health,Active Listening;Diagnostic Acumen,Public Health;Mental Health & Wellbeing;Nutrition & Dietetics;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0520,Student_520,Biology;Medical Diagnostics,Empathy;Teamwork,Physiotherapy;Mental Health & Wellbeing;Nursing & Patient Care;Public Health;Film & Cinematography,S11,Other,Paramedical & Allied Health
STU0521,Student_521,Nutrition & Dietetics;Biology,Active Listening;Teamwork;Diagnostic Acumen;Empathy,Nutrition & Dietetics;Physiotherapy;Public Health,S11,Other,Paramedical & Allied Health
STU0522,Student_522,Biology;Medical Diagnostics;Community Health;Chemistry,Teamwork;Diagnostic Acumen,Physiotherapy;Public Health;Nutrition & Dietetics;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0523,Student_523,Biology;Community Health,Diagnostic Acumen;Teamwork;Empathy;Customer Relations,Public Health;Nursing & Patient Care;Nutrition & Dietetics,S11,Other,Paramedical & Allied Health
STU0524,Student_524,Biology;Chemistry;Nutrition & Dietetics;Medical Diagnostics,Empathy;Diagnostic Acumen;Customer Relations;Teamwork,Mental Health & Wellbeing;Nutrition & Dietetics;Physiotherapy;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0525,Student_525,Medical Diagnostics;Community Health;Biology,Diagnostic Acumen;Customer Relations;Empathy;Active Listening,Public Health;Nursing & Patient Care;Nutrition & Dietetics;Physiotherapy,S11,Other,Paramedical & Allied Health
STU0526,Student_526,Biology;Chemistry;Medical Diagnostics,Diagnostic Acumen;Teamwork;Empathy;Active Listening,Physiotherapy;Nursing & Patient Care;Public Health;Mental Health & Wellbeing,S11,Other,Paramedical & Allied Health
STU0527,Student_527,Chemistry;Nutrition & Dietetics;Community Health;Biology,Customer Relations;Active Listening,Mental Health & Wellbeing;Nutrition & Dietetics;Public Health,S11,Other,Paramedical & Allied Health
STU0528,Student_528,Biology;Community Health;Nutrition & Dietetics,Diagnostic Acumen;Teamwork;Active Listening;Empathy,Public Health;Physiotherapy;Mental Health & Wellbeing;Nutrition & Dietetics,S11,Other,Paramedical & Allied Health
STU0529,Student_529,Nutrition & Dietetics;Medical Diagnostics;Chemistry;Community Health,Teamwork;Empathy;Active Listening;Diagnostic Acumen,Physiotherapy;Nutrition & Dietetics;Public Health;Mental Health & Wellbeing,S11,Other,Paramedical & Allied Health
STU0530,Student_530,Community Health;Medical Diagnostics,Empathy;Teamwork,Mental Health & Wellbeing;Physiotherapy;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0531,Student_531,Chemistry;Nutrition & Dietetics;Biology;Community Health,Diagnostic Acumen;Customer Relations;Active Listening;Teamwork,Public Health;Physiotherapy;Nutrition & Dietetics;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0532,Student_532,Community Health;Nutrition & Dietetics;Biology;Chemistry,Active Listening;Empathy,Mental Health & Wellbeing;Physiotherapy;Nursing & Patient Care;Public Health,S11,Other,Paramedical & Allied Health
STU0533,Student_533,Community Health;Chemistry;Biology,Teamwork;Customer Relations,Physiotherapy;Public Health;Nutrition & Dietetics,S11,Other,Paramedical & Allied Health
STU0534,Student_534,Nutrition & Dietetics;Medical Diagnostics;Chemistry;Biology,Active Listening;Diagnostic Acumen;Teamwork;Customer Relations,Physiotherapy;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0535,Student_535,Biology;Community Health,Diagnostic Acumen;Empathy;Customer Relations,Mental Health & Wellbeing;Nutrition & Dietetics;Public Health,S11,Other,Paramedical & Allied Health
STU0536,Student_536,Biology;Medical Diagnostics,Empathy;Active Listening;Teamwork;Diagnostic Acumen,Physiotherapy;Public Health;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0537,Student_537,Community Health;Biology;Chemistry,Customer Relations;Teamwork;Empathy,Public Health;Nursing & Patient Care;Mental Health & Wellbeing,S11,Other,Paramedical & Allied Health
STU0538,Student_538,Medical Diagnostics;Community Health;Biology,Active Listening;Teamwork;Diagnostic Acumen;Customer Relations,Nutrition & Dietetics;Mental Health & Wellbeing;Public Health,S11,Other,Paramedical & Allied Health
STU0539,Student_539,Nutrition & Dietetics;Medical Diagnostics;Biology;Community Health,Active Listening;Customer Relations;Empathy,Nutrition & Dietetics;Public Health,S11,Other,Paramedical & Allied Health
STU0540,Student_540,Medical Diagnostics;Community Health,Teamwork;Active Listening,Nursing & Patient Care;Physiotherapy,S11,Other,Paramedical & Allied Health
STU0541,Student_541,Medical Diagnostics;Chemistry;Biology,Diagnostic Acumen;Empathy;Active Listening,Physiotherapy;Public Health;Nursing & Patient Care;Nutrition & Dietetics,S11,Other,Paramedical & Allied Health
STU0542,Student_542,Chemistry;Biology;Medical Diagnostics,Customer Relations;Active Listening;Diagnostic Acumen;Empathy,Mental Health & Wellbeing;Public Health;Physiotherapy;Nutrition & Dietetics,S11,Other,Paramedical & Allied Health
STU0543,Student_543,Biology;Community Health;Medical Diagnostics;Nutrition & Dietetics,Customer Relations;Empathy;Teamwork;Diagnostic Acumen,Nutrition & Dietetics;Physiotherapy;Mental Health & Wellbeing,S11,Other,Paramedical & Allied Health
STU0544,Student_544,Biology;Community Health,Customer Relations;Active Listening;Teamwork,Physiotherapy;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0545,Student_545,Nutrition & Dietetics;Chemistry;Community Health;Biology,Diagnostic Acumen;Empathy;Customer Relations;Active Listening,Physiotherapy;Mental Health & Wellbeing,S11,Other,Paramedical & Allied Health
STU0546,Student_546,Biology;Community Health;Nutrition & Dietetics;Medical Diagnostics,Empathy;Customer Relations;Teamwork;Active Listening,Public Health;Physiotherapy;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0547,Student_547,Chemistry;Biology,Active Listening;Teamwork;Diagnostic Acumen;Customer Relations,Nutrition & Dietetics;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0548,Student_548,Chemistry;Medical Diagnostics;Community Health,Teamwork;Customer Relations;Diagnostic Acumen;Empathy,Nursing & Patient Care;Mental Health & Wellbeing;Public Health,S11,Other,Paramedical & Allied Health
STU0549,Student_549,Chemistry;Community Health;Biology;Medical Diagnostics,Empathy;Diagnostic Acumen,Public Health;Nursing & Patient Care;Mental Health & Wellbeing;Physiotherapy,S11,Other,Paramedical & Allied Health
STU0550,Student_550,Biology;Nutrition & Dietetics;Community Health,Teamwork;Diagnostic Acumen,Public Health;Nursing & Patient Care,S11,Other,Paramedical & Allied Health
STU0551,Student_551,Mass Media Studies;Sociology,Storytelling;Scriptwriting,Photography & Videography;Media & Communication;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0552,Student_552,Film Studies;Sociology,Public Speaking;Scriptwriting,Photography & Videography;Media & Communication,S12,Humanities,Media & Digital Broadcasting
STU0553,Student_553,Mass Media Studies;Creative Writing,Scriptwriting;Public Speaking,Media & Communication;Journalism & Mass Media;Film & Cinematography;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0554,Student_554,Film Studies;Creative Writing;English Language & Literature;Mass Media Studies,Scriptwriting;Public Speaking;Copywriting;Editing & Proofreading,Media & Communication;Photography & Videography;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0555,Student_555,Mass Media Studies;Creative Writing;English Language & Literature,Public Speaking;Copywriting,Photography & Videography;Journalism & Mass Media;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0556,Student_556,English Language & Literature;Film Studies,Editing & Proofreading;Scriptwriting;Public Speaking,Music & Audio Arts;Film & Cinematography;Media & Communication,S12,Humanities,Media & Digital Broadcasting
STU0557,Student_557,Film Studies;Creative Writing,Storytelling;Editing & Proofreading;Public Speaking,Journalism & Mass Media;Music & Audio Arts;Media & Communication;Photography & Videography,S12,Humanities,Media & Digital Broadcasting
STU0558,Student_558,Sociology;Mass Media Studies;Film Studies,Scriptwriting;Storytelling;Copywriting,Media & Communication;Film & Cinematography;Journalism & Mass Media;Photography & Videography,S12,Humanities,Media & Digital Broadcasting
STU0559,Student_559,Film Studies;Sociology;English Language & Literature,Editing & Proofreading;Public Speaking;Scriptwriting;Copywriting,Music & Audio Arts;Film & Cinematography;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0560,Student_560,English Language & Literature;Sociology,Scriptwriting;Copywriting,Journalism & Mass Media;Photography & Videography;Film & Cinematography;Science & Research,S12,Humanities,Media & Digital Broadcasting
STU0561,Student_561,English Language & Literature;Film Studies;Mass Media Studies;Creative Writing,Copywriting;Storytelling,Journalism & Mass Media;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
